,Date,ID,ndc
820,2022-04-26,MSU16801,1
821,2022-04-26,MSU16841,1
822,2022-04-26,MSU16891,1
823,2022-04-26,MSU16932,1
824,2022-04-26,MSU16395,1
825,2022-04-26,MSU16779,1
826,2022-04-26,MSU16587,1
827,2022-04-26,MSU16761,1
828,2022-04-26,MSU16900,3
829,2022-04-26,MSU16850,1
830,2022-04-26,MSU16919,1
831,2022-04-26,MSU16892,3
832,2022-04-26,MSU16824,1
833,2022-04-26,MSU16936,1
834,2022-04-26,MSU16895,1
835,2022-04-26,MSU16768,1
836,2022-04-26,MSU16401,1
837,2022-04-26,MSU16902,1
838,2022-04-26,MSU16904,1
839,2022-04-26,MSU15327,1
840,2022-05-03,MSU17118,1
841,2022-04-26,MSU16775,1
842,2022-04-22,MSU15625,2
843,2022-04-22,MSU16362,2
844,2022-04-22,MSU16543,2
845,2022-04-22,MSU16686,2
846,2022-04-22,MSU16631,1
847,2022-04-22,MSU16636,1
848,2022-04-22,MSU16368,1
849,2022-04-22,MSU16470,1
850,2022-04-22,MSU16426,1
851,2022-04-22,MSU16440,1
852,2022-04-22,MSU16453,1
853,2022-04-22,MSU16167,1
854,2022-04-22,MSU16451,1
855,2022-04-22,MSU16617,1
856,2022-04-22,MSU16600,1
857,2022-04-22,MSU16459,1
858,2022-04-22,MSU16628,1
859,2022-04-22,MSU15450,1
860,2022-04-22,MSU16291,1
861,2022-04-22,MSU16449,1
862,2022-04-22,MSU16099,2
863,2022-04-22,MSU05762,1
864,2022-04-22,MSU16588,1
865,2022-04-22,MSU16047,1
866,2022-04-22,MSU16157,3
867,2022-04-26,MSU16782,1
868,2022-04-26,MSU16783,2
869,2022-04-26,MSU16880,1
870,2022-04-26,MSU16552,1
871,2022-04-26,MSU16835,1
872,2022-04-26,MSU16719,1
873,2022-04-26,MSU16602,1
874,2022-04-26,MSU16778,1
875,2022-04-26,MSU16840,1
876,2022-04-26,MSU16896,1
877,2022-04-26,MSU16390,1
878,2022-04-26,MSU16833,3
879,2022-04-26,MSU16293,1
880,2022-04-26,MSU16934,1
881,2022-04-26,MSU16842,1
882,2022-04-22,MSU16512,2
883,2022-04-22,MSU16143,2
884,2022-04-22,MSU15128,1
885,2022-05-31,MSU17044,2
886,2022-05-31,MSU17193,2
887,2022-05-31,MSU16174,1
888,2022-05-31,MSU15950,2
889,2022-05-31,MSU16992,3
890,2022-05-31,MSU16402,3
891,2022-05-31,MSU17066,1
892,2022-05-31,MSU17196,3
893,2022-05-31,MSU16640,3
894,2022-05-31,MSU16235,2
895,2022-05-31,MSU16431,1
896,2022-05-31,MSU15587,1
897,2022-05-31,MSU15240,3
898,2022-05-31,MSU15343,1
899,2022-05-31,MSU12168,1
900,2022-05-31,MSU16042,1
901,2022-05-31,MSU13308,1
902,2022-05-31,MSU15319,2
903,2022-05-31,MSU16680,1
904,2022-05-31,MSU17147,1
905,2022-05-31,MSU17127,1
906,2022-05-31,MSU17198,1
907,2022-05-31,MSU16913,1
908,2022-05-31,MSU16118,1
909,2022-05-31,MSU16181,1
910,2022-05-31,MSU17080,1
911,2022-05-31,MSU16346,1
912,2022-05-31,MSU17094,1
913,2022-05-31,MSU15905,1
914,2022-05-31,MSU17104,1
915,2022-05-31,MSU16788,1
916,2022-05-31,MSU16998,3
917,2022-05-31,MSU17048,1
918,2022-05-31,MSU16651,3
919,2022-05-31,MSU16442,1
920,2022-05-31,MSU16855,1
921,2022-05-31,MSU15346,1
922,2022-05-31,MSU15490,1
923,2022-05-31,MSU16806,1
924,2022-05-31,MSU14877,1
925,2022-05-31,MSU15820,2
926,2022-05-31,MSU15845,1
927,2022-05-31,MSU16501,2
928,2022-05-31,MSU15606,1
929,2022-05-31,MSU17155,1
930,2022-05-31,MSU16924,1
931,2022-05-31,MSU16614,1
932,2022-05-31,MSU16224,1
933,2022-05-31,MSU16876,2
934,2022-05-31,MSU17154,2
935,2022-05-31,MSU16794,2
936,2022-05-31,MSU16969,1
937,2022-05-31,MSU16679,1
938,2022-05-31,MSU17056,1
939,2022-05-31,MSU17055,2
940,2022-05-31,MSU16893,1
941,2022-05-31,MSU17004,1
942,2022-05-31,MSU16996,2
943,2022-05-31,MSU17194,1
944,2022-05-31,MSU15566,1
945,2022-05-31,MSU17123,1
946,2022-05-31,MSU16638,2
947,2022-05-31,MSU16843,3
948,2022-05-31,MSU16844,2
949,2022-05-31,MSU15257,2
950,2022-05-31,MSU17075,1
951,2022-05-31,MSU16254,1
952,2022-05-31,MSU16465,1
953,2022-05-31,MSU16928,1
954,2022-05-31,MSU17146,2
955,2022-05-31,MSU15760,1
956,2022-05-31,MSU16854,1
957,2022-05-31,MSU16149,1
958,2022-05-31,MSU16977,1
959,2022-05-31,MSU17029,1
960,2022-05-31,MSU17003,1
961,2022-05-31,MSU17063,1
962,2022-05-31,MSU16415,1
963,2022-05-31,MSU16507,2
964,2022-05-31,MSU16979,2
965,2022-05-31,MSU17081,2
966,2022-05-31,MSU17192,1
967,2022-05-31,MSU15437,1
968,2022-05-31,MSU16557,1
969,2022-05-31,MSU16456,1
970,2022-05-31,MSU16097,1
971,2022-05-31,MSU16988,1
972,2022-05-31,MSU12488,1
973,2022-05-31,MSU16211,2
974,2022-05-31,MSU17064,1
975,2022-05-31,MSU16502,2
976,2022-05-31,MSU17030,1
977,2022-05-31,MSU16990,2
978,2022-05-31,MSU10789,1
979,2022-05-31,MSU16982,1
980,2022-05-31,MSU16953,1
981,2022-05-31,MSU15267,2
982,2022-05-31,MSU17040,2
983,2022-05-31,MSU17082,2
984,2022-05-31,MSU16944,2
985,2022-05-31,MSU16372,1
986,2022-05-31,MSU17181,2
987,2022-05-31,MSU16852,1
988,2022-05-31,MSU16799,2
989,2022-05-31,MSU16212,2
990,2022-05-31,MSU15818,1
991,2022-05-31,MSU16499,1
992,2022-05-31,MSU16412,1
993,2022-05-31,MSU16966,1
994,2022-05-31,MSU17028,1
995,2022-05-31,MSU16950,2
996,2022-05-31,MSU16976,2
997,2022-05-31,MSU16054,2
998,2022-05-31,MSU16189,2
999,2022-05-31,MSU17197,1
1000,2022-05-31,MSU17060,1
1001,2022-05-31,MSU12987,1
1002,2022-05-31,MSU17156,2
1003,2022-05-31,MSU16327,2
1004,2022-05-31,MSU16812,1
1005,2022-05-31,MSU16869,2
1006,2022-05-31,MSU17130,2
1007,2022-04-22,MSU15313,3
1008,2022-04-22,MSU16422,2
1009,2022-06-09,MSU15427,1
1010,2022-06-09,MSU15534,1
1011,2022-06-09,MSU17694,1
1012,2022-06-09,MSU15111,2
1013,2022-06-09,MSU17683,2
1014,2022-06-09,MSU17757,3
1015,2022-06-09,MSU17806,2
1016,2022-06-09,MSU15369,2
1017,2022-06-09,MSU16278,1
1018,2022-06-09,MSU16897,1
1019,2022-06-09,MSU17775,2
1020,2022-06-09,MSU17793,2
1021,2022-06-09,MSU16349,3
1022,2022-06-09,MSU15532,1
1023,2022-06-09,MSU17781,1
1024,2022-06-09,MSU17771,1
1025,2022-06-09,MSU15217,2
1026,2022-06-09,MSU17724,1
1027,2022-06-09,MSU17780,1
1028,2022-06-09,MSU15563,1
1029,2022-06-09,MSU17792,1
1030,2022-06-09,MSU17164,1
1031,2022-06-09,MSU17799,1
1032,2022-06-09,MSU17753,1
1033,2022-06-09,MSU17797,2
1034,2022-06-09,MSU15367,2
1035,2022-06-09,MSU13061,1
1036,2022-06-09,MSU17677,1
1037,2022-06-09,MSU15486,1
1038,2022-06-09,MSU17672,1
1039,2022-06-09,MSU17648,1
1040,2022-06-09,MSU17474,1
1041,2022-06-09,MSU15258,1
1042,2022-06-09,MSU16849,2
1043,2022-06-09,MSU15574,1
1044,2022-06-09,MSU17699,2
1045,2022-06-09,MSU16248,2
1046,2022-06-09,MSU17791,3
1047,2022-06-09,MSU17807,1
1048,2022-06-09,MSU17803,2
1049,2022-06-09,MSU17773,2
1050,2022-06-09,MSU15401,1
1051,2022-06-09,MSU15477,1
1052,2022-06-09,MSU15501,1
1053,2022-06-09,MSU16637,1
1054,2022-06-09,MSU17802,2
1055,2022-06-09,MSU17199,1
1056,2022-06-09,MSU17615,2
1057,2022-06-09,MSU15535,2
1058,2022-06-09,MSU16285,1
1059,2022-06-09,MSU15544,1
1060,2022-06-09,MSU17102,1
1061,2022-06-09,MSU15247,1
1062,2022-06-09,MSU17804,3
1063,2022-06-09,MSU17698,1
1064,2022-06-09,MSU17644,1
1065,2022-06-09,MSU16332,1
1066,2022-06-09,MSU16111,1
1067,2022-06-09,MSU16249,1
1068,2022-06-09,MSU15359,1
1069,2022-06-09,MSU17786,1
1070,2022-06-09,MSU17805,1
1071,2022-06-09,MSU15573,1
1072,2022-06-09,MSU17637,1
1073,2022-06-09,MSU16251,1
1074,2022-06-09,MSU15557,1
1075,2022-06-09,MSU17789,1
1076,2022-06-09,MSU17076,1
1077,2022-06-09,MSU17140,1
1078,2022-06-09,MSU17808,1
1079,2022-06-09,MSU17691,1
1080,2022-06-09,MSU17628,1
1081,2022-06-09,MSU17627,1
1082,2022-06-09,MSU16238,1
1083,2022-06-09,MSU15639,1
1084,2022-06-09,MSU15830,1
1085,2022-06-09,MSU16307,1
1086,2022-06-09,MSU16609,2
1087,2022-06-09,MSU17472,3
1088,2022-06-09,MSU15472,3
1089,2022-06-09,MSU15370,3
1090,2022-06-09,MSU17700,3
1091,2022-06-09,MSU17676,3
1092,2022-06-09,MSU16244,3
1093,2022-06-09,MSU15997,2
1094,2022-06-09,MSU17656,2
1095,2022-06-09,MSU17701,3
1096,2022-06-09,MSU15260,3
1097,2022-06-09,MSU17768,3
1098,2022-06-09,MSU17475,3
1099,2022-06-09,MSU16221,3
1100,2022-06-09,MSU17666,3
1101,2022-06-09,MSU17647,3
1102,2022-06-09,MSU16302,2
1103,2022-06-09,MSU15229,2
1104,2022-06-09,MSU16239,3
1105,2022-06-09,MSU16323,2
1106,2022-06-09,MSU17167,2
1107,2022-06-09,MSU17795,3
1108,2022-06-09,MSU16807,2
1109,2022-06-09,MSU15537,3
1110,2022-06-09,MSU16777,2
1111,2022-06-09,MSU15250,2
1112,2022-06-09,MSU15265,2
1113,2022-06-09,MSU17171,3
1114,2022-06-09,MSU16218,2
1115,2022-06-09,MSU16787,2
1116,2022-06-09,MSU16912,3
1117,2022-06-09,MSU15249,3
1118,2022-06-09,MSU16305,2
1119,2022-06-09,MSU16534,3
1120,2022-06-09,MSU15840,2
1121,2022-06-09,MSU16490,2
1122,2022-06-09,MSU16208,2
1123,2022-06-09,MSU17770,3
1124,2022-06-09,MSU15408,4
1125,2022-06-09,MSU17597,3
1126,2022-06-09,MSU16423,2
1127,2022-06-09,MSU17470,2
1128,2022-06-09,MSU17788,2
1129,2022-06-09,MSU17682,3
1130,2022-06-09,MSU15495,3
1131,2022-06-09,MSU16903,3
1132,2022-06-09,MSU16379,2
1133,2022-06-09,MSU17697,2
1134,2022-06-09,MSU15235,2
1135,2022-06-09,MSU15234,2
1136,2022-06-09,MSU16847,1
1137,2022-06-09,MSU15106,2
1138,2022-06-09,MSU17810,2
1139,2022-06-09,MSU17629,3
1140,2022-06-09,MSU17078,1
1141,2022-06-09,MSU16151,1
1142,2022-06-09,MSU15252,1
1143,2022-06-09,MSU17703,2
1144,2022-06-09,MSU15159,2
1145,2022-06-09,MSU17616,1
1146,2022-06-09,MSU16230,3
1147,2022-06-09,MSU16242,3
1148,2022-06-09,MSU17762,3
1149,2022-06-09,MSU17622,2
1150,2022-06-09,MSU16540,1
1151,2022-06-09,MSU15423,1
1152,2022-06-09,MSU15536,2
1153,2022-06-09,MSU17751,2
1154,2022-06-09,MSU17750,1
1155,2022-06-09,MSU17755,2
1156,2022-06-09,MSU17756,2
1157,2022-06-09,MSU17796,1
1158,2022-06-09,MSU17772,1
1159,2022-06-09,MSU17635,1
1160,2022-06-09,MSU17695,1
1161,2022-06-09,MSU17801,1
1162,2022-06-09,MSU15527,1
1163,2022-06-09,MSU16417,2
1164,2022-06-09,MSU17042,1
1165,2022-06-09,MSU16283,1
1166,2022-06-09,MSU17686,2
1167,2022-06-09,MSU16299,2
1168,2022-06-09,MSU15239,2
1169,2022-06-09,MSU17681,1
1170,2022-06-09,MSU17752,2
1171,2022-06-09,MSU17769,1
1172,2022-06-09,MSU15426,1
1173,2022-06-09,MSU15238,2
1174,2022-06-09,MSU17623,1
1175,2022-06-09,MSU15269,2
1176,2022-06-09,MSU17790,2
1177,2022-06-09,MSU15186,2
1178,2022-06-09,MSU17766,2
1179,2022-06-09,MSU15251,2
1180,2022-06-09,MSU17630,1
1181,2022-06-09,MSU17690,1
1182,2022-06-09,MSU15533,2
1183,2022-06-09,MSU15361,2
1184,2022-06-09,MSU15471,1
1185,2022-06-09,MSU16803,1
1186,2022-06-09,MSU15372,1
1187,2022-06-09,MSU17617,1
1188,2022-06-16,MSU17709,1
1189,2022-06-16,MSU17602,1
1190,2022-06-16,MSU15746,1
1191,2022-06-16,MSU17614,1
1192,2022-06-16,MSU17190,1
1193,2022-06-16,MSU17482,1
1194,2022-06-16,MSU17493,2
1195,2022-06-16,MSU16851,1
1196,2022-06-16,MSU16909,1
1197,2022-06-16,MSU17521,1
1198,2022-06-16,MSU17532,1
1199,2022-06-16,MSU17476,2
1200,2022-06-16,MSU17670,2
1201,2022-06-16,MSU17814,2
1202,2022-06-16,MSU17523,1
1203,2022-06-16,MSU17128,2
1204,2022-06-16,MSU17471,2
1205,2022-06-16,MSU17655,2
1206,2022-06-16,MSU17704,2
1207,2022-06-16,MSU17517,2
1208,2022-06-16,MSU15558,2
1209,2022-06-16,MSU17612,2
1210,2022-06-16,MSU17718,3
1211,2022-06-16,MSU17411,2
1212,2022-06-16,MSU17380,1
1213,2022-06-16,MSU17610,2
1214,2022-06-16,MSU16138,1
1215,2022-06-16,MSU17497,1
1216,2022-06-16,MSU17817,2
1217,2022-06-16,MSU16620,2
1218,2022-06-16,MSU17491,2
1219,2022-06-16,MSU17410,2
1220,2022-06-16,MSU17526,2
1221,2022-06-16,MSU17569,2
1222,2022-06-16,MSU17189,2
1223,2022-06-16,MSU17540,2
1224,2022-06-16,MSU17784,2
1225,2022-06-16,MSU17583,2
1226,2022-06-16,MSU17592,1
1227,2022-06-16,MSU17778,1
1228,2022-06-16,MSU17377,2
1229,2022-06-16,MSU16240,3
1230,2022-06-16,MSU16632,3
1231,2022-06-16,MSU17581,2
1232,2022-06-16,MSU17594,1
1233,2022-06-16,MSU17723,2
1234,2022-06-16,MSU17730,1
1235,2022-06-16,MSU17195,2
1236,2022-06-16,MSU17489,2
1237,2022-06-16,MSU17800,2
1238,2022-06-16,MSU17589,2
1239,2022-06-16,MSU17600,1
1240,2022-06-16,MSU17505,1
1241,2022-06-16,MSU15368,1
1242,2022-06-16,MSU17654,2
1243,2022-06-16,MSU17604,2
1244,2022-06-16,MSU16618,2
1245,2022-06-16,MSU17484,2
1246,2022-06-16,MSU17608,1
1247,2022-06-16,MSU17587,2
1248,2022-06-16,MSU17432,1
1249,2022-06-16,MSU17477,1
1250,2022-06-16,MSU17395,1
1251,2022-06-16,MSU17515,1
1252,2022-06-16,MSU17556,1
1253,2022-06-16,MSU17503,1
1254,2022-06-16,MSU17547,1
1255,2022-06-16,MSU17579,2
1256,2022-06-16,MSU17733,1
1257,2022-06-16,MSU17607,1
1258,2022-06-16,MSU17606,1
1259,2022-06-16,MSU17509,2
1260,2022-06-16,MSU16443,1
1261,2022-06-16,MSU17537,1
1262,2022-06-16,MSU17653,1
1263,2022-06-16,MSU17574,1
1264,2022-06-16,MSU17582,2
1265,2022-06-16,MSU17548,2
1266,2022-06-16,MSU17106,1
1267,2022-06-16,MSU17573,1
1268,2022-06-16,MSU17433,1
1269,2022-06-16,MSU17387,1
1270,2022-06-16,MSU17530,1
1271,2022-06-16,MSU17469,2
1272,2022-06-16,MSU17479,2
1273,2022-06-16,MSU17620,1
1274,2022-06-16,MSU17425,1
1275,2022-06-16,MSU17496,1
1276,2022-06-16,MSU17520,1
1277,2022-06-16,MSU17513,1
1278,2022-06-16,MSU17536,1
1279,2022-06-16,MSU17371,2
1280,2022-06-16,MSU17388,1
1281,2022-06-16,MSU17599,1
1282,2022-06-16,MSU17559,1
1283,2022-06-16,MSU17483,1
1284,2022-06-16,MSU17359,2
1285,2022-06-16,MSU17500,1
1286,2022-06-09,MSU15498,1
1287,2022-06-09,MSU11405,1
1288,2022-04-22,MSU15993,1
1289,2022-04-22,MSU16141,1
1290,2022-04-22,MSU16146,2
1291,2022-06-21,MSU17276,1
1292,2022-06-21,MSU15662,1
1293,2022-06-21,MSU16862,1
1294,2022-06-21,MSU17391,1
1295,2022-06-21,MSU17538,1
1296,2022-06-21,MSU17367,1
1297,2022-06-21,MSU17386,1
1298,2022-06-21,MSU17452,1
1299,2022-06-21,MSU17533,1
1300,2022-06-21,MSU17334,1
1301,2022-06-21,MSU17390,1
1302,2022-06-21,MSU17385,1
1303,2022-06-21,MSU17374,1
1304,2022-06-21,MSU17277,1
1305,2022-06-21,MSU17376,1
1306,2022-06-21,MSU17389,1
1307,2022-06-21,MSU17554,2
1308,2022-06-21,MSU17384,1
1309,2022-06-21,MSU17446,1
1310,2022-06-21,MSU17917,1
1311,2022-06-21,MSU17918,1
1312,2022-06-21,MSU17943,1
1313,2022-06-21,MSU17240,1
1314,2022-06-21,MSU17308,1
1315,2022-06-21,MSU17545,1
1316,2022-06-21,MSU17426,1
1317,2022-06-21,MSU17558,1
1318,2022-06-21,MSU17502,1
1319,2022-06-21,MSU17398,1
1320,2022-06-21,MSU17499,1
1321,2022-06-21,MSU17435,1
1322,2022-06-21,MSU17528,1
1323,2022-06-21,MSU17353,1
1324,2022-06-21,MSU17314,1
1325,2022-06-21,MSU17295,1
1326,2022-06-21,MSU17420,1
1327,2022-06-21,MSU17437,1
1328,2022-06-21,MSU17552,1
1329,2022-06-21,MSU17927,1
1330,2022-06-21,MSU17237,1
1331,2022-06-21,MSU17354,1
1332,2022-06-21,MSU17543,1
1333,2022-06-21,MSU17423,1
1334,2022-06-21,MSU17511,1
1335,2022-06-21,MSU17492,1
1336,2022-06-21,MSU17453,2
1337,2022-06-21,MSU17565,1
1338,2022-06-21,MSU17361,1
1339,2022-06-21,MSU17441,1
1340,2022-06-21,MSU17281,1
1341,2022-06-21,MSU17356,1
1342,2022-06-21,MSU17279,1
1343,2022-06-21,MSU17863,1
1344,2022-06-21,MSU17307,1
1345,2022-06-21,MSU17043,1
1346,2022-06-21,MSU17234,1
1347,2022-06-21,MSU17553,1
1348,2022-06-21,MSU17275,1
1349,2022-06-21,MSU17217,1
1350,2022-06-21,MSU17335,1
1351,2022-06-28,MSU17213,1
1352,2022-06-28,MSU17244,1
1353,2022-06-28,MSU17215,1
1354,2022-06-28,MSU17422,2
1355,2022-06-28,MSU17525,1
1356,2022-06-28,MSU17336,1
1357,2022-06-28,MSU15123,1
1358,2022-06-28,MSU17785,1
1359,2022-06-28,MSU17645,1
1360,2022-06-28,MSU16713,1
1361,2022-06-28,MSU17408,1
1362,2022-05-03,MSU17077,1
1363,2022-04-26,MSU16915,1
1364,2022-05-03,MSU17142,1
1365,2022-05-03,MSU16375,1
1366,2022-06-28,MSU17531,1
1367,2022-06-28,MSU17508,1
1368,2022-06-28,MSU18019,1
1369,2022-06-28,MSU17327,1
1370,2022-06-28,MSU17861,1
1371,2022-06-28,MSU17253,1
1372,2022-06-28,MSU17342,1
1373,2022-06-28,MSU17292,1
1374,2022-06-28,MSU17211,1
1375,2022-06-28,MSU17402,1
1376,2022-06-28,MSU17557,1
1377,2022-06-28,MSU17415,1
1378,2022-06-28,MSU18053,1
1379,2022-06-28,MSU17535,1
1380,2022-06-28,MSU17273,1
1381,2022-06-28,MSU17609,1
1382,2022-06-28,MSU17392,1
1383,2022-06-28,MSU17220,1
1384,2022-06-28,MSU15231,1
1385,2022-06-28,MSU17267,1
1386,2022-06-28,MSU18016,1
1387,2022-06-28,MSU17524,1
1388,2022-06-28,MSU17485,1
1389,2022-06-28,MSU17856,1
1390,2022-06-28,MSU17490,1
1391,2022-06-28,MSU17210,1
1392,2022-06-28,MSU15236,1
1393,2022-06-28,MSU17393,1
1394,2022-06-28,MSU17191,1
1395,2022-06-28,MSU17400,1
1396,2022-06-28,MSU17245,1
1397,2022-06-28,MSU17414,1
1398,2022-06-28,MSU15088,1
1399,2022-06-28,MSU17248,1
