Operator		Date		tubeID		Length	Density	Frequency Tension	TError	   SHIPMENT   T(db)[g]				         MSU 1st T  MSU T[g]
Saarthak	15-02-2023 12:26:32	MSU23737	1624.39	38.50	93.33	361.200891	1.077097  2023-01-26  350.322  DATA/tension_20230215_135738.log	 2023/01/13  355.45
Saarthak	15-02-2023 12:19:39	MSU23872	1624.61	38.50	92.00	351.049650	1.059111  2023-01-26  340.409  DATA/tension_20230215_135738.log	 2023/01/18  340.64
Saarthak	15-02-2023 12:27:05	MSU23897	1624.47	38.50	92.00	350.989149	1.058928  2023-01-26  340.409  DATA/tension_20230215_135738.log	 2023/01/18  344.31
Saarthak	15-02-2023 12:52:59	MSU23900	1624.56	38.50	91.67	348.488969	1.054495  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/18  344.31
Saarthak	15-02-2023 13:45:16	MSU23902	1624.42	38.50	92.33	353.515394	1.063421  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/18  351.72
Saarthak	15-02-2023 12:29:57	MSU23903	1624.62	38.50	91.67	348.514711	1.054573  2023-01-26  337.971  DATA/tension_20230215_135738.log	 2023/01/18  344.31
K.Ream  	01-02-2023 09:25:40	MSU23915	1624.55	38.50	91.00	343.434242	1.045402  2023-01-26  333.049  DATA/tension_20230201_101559.log	 2023/01/18  336.99
Saarthak	15-02-2023 13:40:32	MSU23918	1624.42	38.50	90.67	340.868288	1.040707  2023-02-03  330.638  DATA/tension_20230215_135738.log	 2023/01/18  336.99
Saarthak	15-02-2023 12:24:10	MSU23920	1624.26	38.50	92.00	350.898408	1.058655  2023-01-26  340.409  DATA/tension_20230215_135738.log	 2023/01/18  340.64
Saarthak	15-02-2023 13:06:55	MSU23925	1624.48	38.50	91.00	343.404647	1.045312  2023-02-03  333.049  DATA/tension_20230215_135738.log	 2023/01/18  336.99
Saarthak	15-02-2023 13:41:02	MSU23930	1624.60	38.50	91.67	348.506130	1.054547  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/18  336.99
Saarthak	15-02-2023 13:13:10	MSU23936	1624.44	38.50	91.67	348.437487	1.054339  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/18  340.64
Saarthak	15-02-2023 13:41:38	MSU23937	1624.55	38.50	92.33	353.571979	1.063591  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/18  340.64
Saarthak	15-02-2023 13:53:19	MSU23938	1624.68	38.50	92.00	351.079902	1.059202  2023-01-26  340.409  DATA/tension_20230215_135738.log	 2023/01/18  359.20
Saarthak	15-02-2023 13:03:24	MSU23939	1624.60	38.50	92.67	356.151375	1.068222  2023-02-03  345.385  DATA/tension_20230215_135738.log	 2023/01/18  348.00
K.Ream  	01-02-2023 09:31:00	MSU23942	1624.56	38.50	92.67	356.133837	1.068169  2023-01-26  345.385  DATA/tension_20230201_101559.log	 2023/01/18  351.72
Saarthak	15-02-2023 12:19:00	MSU23945	1624.28	38.50	92.33	353.454461	1.063238  2023-01-26  342.855  DATA/tension_20230215_135738.log	 2023/01/18  348.00
Saarthak	15-02-2023 12:28:45	MSU23946	1624.28	38.50	93.00	358.576923	1.072373  2023-01-26  347.849  DATA/tension_20230215_135738.log	 2023/01/18  351.72
Saarthak	15-02-2023 12:18:11	MSU23951	1624.28	38.50	92.00	350.907050	1.058681  2023-01-26  340.409  DATA/tension_20230215_135738.log	 2023/01/18  348.00
Saarthak	15-02-2023 13:17:48	MSU23952	1624.65	38.50	91.33	345.997444	1.050067  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/18  344.31
Saarthak	15-02-2023 12:15:08	MSU23953	1624.27	38.50	92.67	356.006702	1.067788  2023-01-26  345.385  DATA/tension_20230215_135738.log	 2023/01/18  351.72
Saarthak	15-02-2023 12:32:01	MSU24027	1624.43	38.50	93.67	363.803421	1.081737  2023-02-10  352.879  DATA/tension_20230215_135738.log	 2023/02/02  362.97
Saarthak	15-02-2023 12:46:15	MSU24032	1624.31	38.50	92.33	353.467518	1.063277  2023-02-10  342.855  DATA/tension_20230215_135738.log	 2023/02/02  348.00
Saarthak	15-02-2023 12:43:25	MSU24045	1624.42	38.50	92.33	353.515394	1.063421  2023-02-10  342.855  DATA/tension_20230215_135738.log	 2023/02/02  348.00
Saarthak	15-02-2023 12:31:28	MSU24060	1624.51	38.50	90.00	335.911167	1.031786  2023-02-10  325.769  DATA/tension_20230215_135738.log	 2023/02/01  336.99
Saarthak	15-02-2023 12:53:32	MSU24091	1624.19	38.50	92.67	355.971634	1.067683  2023-02-03  345.385  DATA/tension_20230215_135738.log	 2023/01/19  344.31
Saarthak	15-02-2023 13:15:32	MSU24095	1624.52	38.50	91.33	345.942075	1.049900  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/19  340.64
